id,username,acct,bot,followers_count,following_count,statuses_count,last_status_at
109362220443996106,3kh0,3kh0@defcon.social,False,238,46,1320,2024-05-30
111750294209911090,IU1KGS,IU1KGS@mastodon.radio,False,237,283,472,2024-05-30
109372621579634980,dpecos,dpecos@fosstodon.org,False,237,614,510,2024-05-30
946953,brie,brie@venera.social,False,237,384,4662,2024-05-30
110943282313350640,rochelimit,rochelimit@tilde.zone,False,237,256,275,2024-05-30
1264205,20200821sigre,20200821sigre@wxw.moe,False,237,220,261,2024-05-30
108222332424033750,di0v0n,di0v0n@graz.social,False,237,86,4265,2024-05-30
108132870587144671,joelpomales,joelpomales,False,237,366,10966,2024-05-30
108194856164807197,MsMerope,MsMerope@sfba.social,False,236,205,11139,2024-05-30
109750774944126570,johanneskastl,johanneskastl@digitalcourage.social,False,236,378,19413,2024-05-30
112354361189379173,ce,ce@grimgreenfo.rest,False,236,116,258,2024-05-30
109264664464949330,crtaxon,crtaxon@wandering.shop,False,236,116,600,2024-05-30
1270751,EugeniaMashkin,EugeniaMashkin@slashine.onl,False,236,81,10246,2024-05-30
110774643810912770,EevaXTiina,EevaXTiina,False,236,211,184,2024-05-30
109556368623143612,AmazingMeagen,AmazingMeagen@historians.social,False,236,453,1195,2024-05-30
109377126590125657,bluerootsradio,bluerootsradio,False,236,434,2898,2024-05-30
109429721251682740,RosePuckey,RosePuckey@mastodon.scot,False,236,270,2331,2024-05-30
111560479814282158,yarupome,yarupome@misskey-square.net,False,236,229,3357,2024-05-30
109302905495591311,mathieui,mathieui@piaille.fr,False,236,380,1152,2024-05-30
109320625556136425,TidalFlats,TidalFlats@mastodon.coffee,False,236,28,17985,2024-05-30
42789,nbirckel,nbirckel,False,236,285,589,2024-05-30
109536519237449712,corkgreens,corkgreens@mastodon.ie,False,236,604,252,2024-05-30
109371946635639674,LittleTokyo,LittleTokyo@shakedown.social,False,235,669,2677,2024-05-30
111278973079927392,carotte,carotte@toot.cat,False,235,91,3398,2024-05-30
108197714912375419,szakib,szakib@freeradical.zone,False,235,138,14961,2024-05-30
111181808987444521,amaneheichuan,amaneheichuan@misskey-square.net,False,235,94,13729,2024-05-30
110861668109790275,patrikja,patrikja@functional.cafe,False,235,146,527,2024-05-30
108193961085172642,Peperlito,Peperlito@boitam.eu,False,235,296,603,2024-05-30
108583106648443608,jonathanmatthews,jonathanmatthews@fosstodon.org,False,235,243,405,2024-05-30
109278760963662926,rstub,rstub@digitalcourage.social,False,235,583,5996,2024-05-30
1244127,kagamizuutayo,kagamizuutayo@wxw.moe,False,235,117,16722,2024-05-30
110696323672947888,lwpembleton,lwpembleton@genomic.social,False,235,200,1245,2024-05-30
108266559564739339,Paul,Paul@social.lightlyseared.online,False,234,153,4164,2024-05-30
108194338991350071,montrak,montrak@norden.social,False,234,305,9055,2024-05-30
109326797489075117,esthermenhard,esthermenhard@openbiblio.social,False,234,160,519,2024-05-30
109310452914887216,daydream,daydream@qdon.space,False,234,215,3581,2024-05-30
110481787673513978,Soblow,Soblow@eldritch.cafe,False,234,596,9914,2024-05-30
109269548365843048,mhsatman,mhsatman@fosstodon.org,False,234,239,382,2024-05-30
108245534261389958,f3kh6f,f3kh6f@social.tchncs.de,False,234,386,1593,2024-05-30
109604372828750866,zemki,zemki@sciences.social,False,234,45,297,2024-05-30
109284638752453967,d_yellowlees,d_yellowlees@mastodon.online,False,234,172,620,2024-05-30
1253875,hokuto08,hokuto08@wxw.moe,False,234,219,53024,2024-05-30
109343704559637944,banterCZ,banterCZ@witter.cz,False,234,159,1080,2024-05-30
110932020522931373,BBAW,BBAW@wisskomm.social,False,234,140,305,2024-05-30
110238639550471580,Nadja_tirol,Nadja_tirol@calc.aloneroid.one,False,233,287,21583,2024-05-30
109575603902444006,cumulonimbus,cumulonimbus@infosec.exchange,False,233,1168,8040,2024-05-30
109493014704938280,DecaturNature,DecaturNature@theatl.social,False,233,365,798,2024-05-30
111179453904273644,Magma_gro,Magma_gro@misskey-square.net,False,233,58,10119,2024-05-30
112178341618759599,devora,devora@babka.social,False,233,121,591,2024-05-30
109299629998028255,Sykonee,Sykonee@ravenation.club,False,233,9,1077,2024-05-30
109388893658757273,IrishMECFSAssociation,IrishMECFSAssociation@mastodon.ie,False,233,126,4723,2024-05-30
110724957605179997,DiegoBeghin,DiegoBeghin,False,233,180,2349,2024-05-30
108217929041217144,guzz,guzz,False,232,62,333,2024-05-30
1378776,neocolapsar,neocolapsar@octodon.social,False,232,232,5575,2024-05-30
109457200478293779,OverBoing,OverBoing@sueden.social,False,232,409,5661,2024-05-30
110278070443062464,ysegrim,ysegrim@furry.engineer,False,232,344,3864,2024-05-30
109755388522099372,myapple,myapple@myapple.social,False,232,4,2058,2024-05-30
108249631190573117,catswhocode,catswhocode@mastodon.art,False,232,330,13634,2024-05-30
109019937943242241,backishimatsu,backishimatsu@fedibird.com,False,232,263,3661,2024-05-30
108382580254496652,manderley,manderley@moresci.sale,False,232,125,7170,2024-05-30
110503112490581869,JosephA,JosephA@mastodon.art,False,231,360,113,2024-05-30
109394431096497210,InstantTeacher,InstantTeacher@troet.cafe,False,231,210,3350,2024-05-30
109322782957060284,Cldfire,Cldfire@hachyderm.io,False,231,370,500,2024-05-30
111097768379128334,Villain_jud,Villain_jud@kitsunesoba.com,False,231,331,14630,2024-05-30
109304844535651088,intermobility,intermobility@toot.community,False,231,174,5680,2024-05-30
110795051501203071,kohaku_shinonome,kohaku_shinonome@misskey.gg,False,230,0,24183,2024-05-30
111231310008702728,GRA3432,GRA3432@mastodon.world,False,230,319,14836,2024-05-30
108520980333854838,johnny,johnny@chatsubo.cbrpnk.dev,False,230,252,5926,2024-05-30
110543629600223530,PINA_na,PINA_na,False,230,0,203,2024-05-30
110692227429038808,macossan02,macossan02@oekakiskey.com,False,230,267,13697,2024-05-30
108266320018496648,BlackHeroe,BlackHeroe,False,230,355,3021,2024-05-30
109398887108517441,leighms,leighms@mastodonapp.uk,False,230,297,1896,2024-05-30
109275694010098120,velocite63,velocite63@pouet.chapril.org,False,230,15,784,2024-05-30
109293447219016774,amaury_h,amaury_h@freeradical.zone,False,230,847,784,2024-05-30
1217337,aprilcat,aprilcat@o3o.ca,False,230,158,21374,2024-05-30
111231310008702728,GRA3432,GRA3432@mastodon.world,False,230,319,14836,2024-05-30
109489505051034715,keezay,keezay@toot.blue,False,230,139,18724,2024-05-30
109310203153925415,Taenarian,Taenarian@journa.host,False,230,400,57,2024-05-30
110386373227098025,ferricoxide,ferricoxide@evil.social,False,229,96,13660,2024-05-30
109290275654953923,jonhilton,jonhilton@mastodon.me.uk,False,229,146,265,2024-05-30
109307193649230437,ARTi,ARTi@mstdn.shihoya.tokyo,False,229,216,15638,2024-05-30
104722,Erdrokan,Erdrokan@framapiaf.org,False,229,131,7647,2024-05-30
110909325079194748,esko,esko@hcommons.social,False,229,532,1317,2024-05-30
61576,Aedius,Aedius@lavraievie.social,False,228,863,1551,2024-05-30
109286267103055090,osz,osz@norden.social,False,228,764,6608,2024-05-30
109247477224787165,skyportradio,skyportradio,False,228,465,1655,2024-05-30
110649327506835657,nforvendetta,nforvendetta,False,228,38,1215,2024-05-30
110523133973696416,linuxenjoyer,linuxenjoyer@blahaj.zone,False,228,95,1312,2024-05-30
110306496210042386,pillenknick,pillenknick@toot.community,False,228,1239,2279,2024-05-30
415470,cocoadog,cocoadog,False,228,398,1405,2024-05-30
109288006336127636,dutypo,dutypo@mastodon.art,False,228,244,9433,2024-05-30
108226287657799204,bashinho,bashinho@social.tchncs.de,False,228,136,1363,2024-05-30
109848551134522981,fatbobman,fatbobman,False,228,77,192,2024-05-30
108074303325764309,floby,floby,False,228,339,5431,2024-05-30
109545809935657708,khusky,khusky@shmg.online,False,227,301,1778,2024-05-30
111700841611680330,suitou,suitou@misskey-square.net,False,227,70,3828,2024-05-30
109365963640714161,0x2ba22e11,0x2ba22e11@unstable.systems,False,227,254,3231,2024-05-30
109373883669920705,OldTallGuy,OldTallGuy@universeodon.com,False,227,111,2273,2024-05-30
109312975538916255,kanageohis1964,kanageohis1964@fedibird.com,False,227,126,39534,2024-05-30
110690378510570826,liligalipette,liligalipette@piaille.fr,False,227,78,825,2024-05-30
109335165438325964,vdonvito,vdonvito@mastodon.uno,False,227,6,3706,2024-05-30
110690378510570826,liligalipette,liligalipette@piaille.fr,False,227,78,825,2024-05-30
110675088988076752,Octavia,Octavia@piaille.fr,False,227,67,182,2024-05-30
109333276416095142,ht164,ht164@mstdn2.ht164.jp,False,227,149,3820,2024-05-30
1133143,kimho,kimho@bookwor.ms,False,227,232,3071,2024-05-30
111439398531031503,koshihikari,koshihikari@misskey-square.net,False,226,115,8635,2024-05-30
109291180713554539,GlasWolf,GlasWolf@mastodon.scot,False,226,149,2743,2024-05-30
109531109095340042,wctracy,wctracy@wandering.shop,False,226,267,1428,2024-05-30
111439398531031503,koshihikari,koshihikari@misskey-square.net,False,226,115,8635,2024-05-30
109540985559146312,thjanssen123,thjanssen123@fosstodon.org,False,226,97,47,2024-05-30
109284185957407247,dnoate,dnoate@tutoteket.no,False,226,252,1899,2024-05-30
109970561408208608,nichobi,nichobi@social.spejset.org,False,226,389,628,2024-05-30
109304401058730889,bleistifterin,bleistifterin@fnordon.de,False,226,250,8608,2024-05-30
373196,woof,woof@aria.dog,False,226,0,8627,2024-05-30
23830,winterwolves,winterwolves,False,226,73,1330,2024-05-30
110827373303459471,cripamphibie,cripamphibie@mastodon.online,False,226,1122,671,2024-05-30
110740959824440478,utan,utan@fedibird.com,False,226,142,8268,2024-05-30
110776758099503854,MaddieT,MaddieT@tech.lgbt,False,226,251,272,2024-05-30
51373,jgarber,jgarber@mastodon.cc,False,225,479,4741,2024-05-30
111204713386300294,Lignedescience,Lignedescience@sciences.re,False,225,169,1427,2024-05-30
109276080111160605,mrxlix,mrxlix@dresden.network,False,225,265,15169,2024-05-30
419841,quetzatl,quetzatl,False,225,168,3138,2024-05-30
109217186004060276,kmck,kmck@mas.to,False,225,990,1890,2024-05-30
683787,gunstick,gunstick@mastodon.opencloud.lu,False,225,199,5355,2024-05-30
111856991966623677,meow,meow@floofy.city,False,225,304,4293,2024-05-30
109320999077954604,nomadwarmachine,nomadwarmachine@social.ds106.us,False,225,187,1464,2024-05-30
832178,atomfrede,atomfrede,False,225,488,1199,2024-05-30
109312992608869538,richardpulsford,richardpulsford@mastodonapp.uk,False,225,257,494,2024-05-30
109247814773149569,normalniklas,normalniklas@mastodon.nu,False,224,151,4812,2024-05-30
109265991842665627,legumancer,legumancer@tech.lgbt,False,224,302,4478,2024-05-30
109279298227733533,bahoebooks,bahoebooks@wien.rocks,False,224,126,213,2024-05-30
112050616261937304,alxndr,alxndr@tech.lgbt,False,224,205,868,2024-05-30
48968,capslock,capslock@social.cloudfrancois.fr,False,224,0,1049,2024-05-30
109301864314528592,_Jeanne_A__,_Jeanne_A__@piaille.fr,False,224,135,22,2024-05-30
110002186257115673,Nightmelooooon,Nightmelooooon@submarin.online,False,224,127,15438,2024-05-30
109362598191359249,danielcarranza,danielcarranza@mastodon.uy,False,224,271,2093,2024-05-30
110644006362780496,realmos,realmos@bahn.social,False,224,287,1216,2024-05-30
111705137050521909,cybertailor,cybertailor@wetdry.world,False,224,311,1330,2024-05-30
109362740639230980,roal_yr,roal_yr@social.kyiv.dcomm.net.ua,False,224,168,779,2024-05-30
112111039089031264,Mike_G_Hyrm,Mike_G_Hyrm@literatur.social,False,223,254,8254,2024-05-30
109348151576738403,luis_ea1cs,luis_ea1cs@mastodon.radio,False,223,88,3725,2024-05-30
109370921358164475,nmronline,nmronline@mstdn.science,False,223,311,280,2024-05-30
108012951042951004,ame,ame@snug.moe,False,223,231,6207,2024-05-30
112128684018444834,Handelsblatt,Handelsblatt@flipboard.com,False,222,5,602365,2024-05-30
109372139311510959,curmudgeonaf,curmudgeonaf@mstdn.ca,False,222,44,268,2024-05-30
111398851794987909,thenewyorktimesrss,thenewyorktimesrss@newsmast.social,False,222,0,6142,2024-05-30
937406,chocologic,chocologic@madost.one,False,222,129,49570,2024-05-30
109375976022081487,chiamaluca,chiamaluca@mastodon.world,False,222,358,2885,2024-05-30
111379786206292087,maitake,maitake@misskey-square.net,False,222,89,3350,2024-05-30
109326576590748321,Zettl_Josef,Zettl_Josef@cztwitter.cz,False,222,101,4067,2024-05-30
109309820885878893,Pliskavka,Pliskavka@toot.si,False,221,527,4627,2024-05-30
422963,fluder,fluder,False,221,47,268,2024-05-30
110588485779797925,owaincodes,owaincodes@umbracocommunity.social,False,221,199,776,2024-05-30
109853337617637567,jonasgus,jonasgus@mastodon.nu,False,221,348,754,2024-05-30
109257280804404132,kopyor,kopyor,False,221,171,173,2024-05-30
109251139266630957,wow_elec_tron,wow_elec_tron,False,221,63,389,2024-05-30
109307026772854088,anotherone,anotherone@alive.bar,False,221,234,1740,2024-05-30
109762530324463658,JonasJRichter,JonasJRichter@pnpde.social,False,221,548,1737,2024-05-30
108367367122023626,ClubTeleMatique,ClubTeleMatique@mstdn.social,False,221,41,33558,2024-05-30
300014,wolkenblume,wolkenblume,False,221,837,5987,2024-05-30
109395437593820978,MarekPavlis,MarekPavlis@mastodonczech.cz,False,220,243,415,2024-05-30
293819,Phroneris,Phroneris@gensokyo.town,False,220,210,24757,2024-05-30
109301754017321197,oliversampson,oliversampson@sigmoid.social,False,220,822,2790,2024-05-30
109558432629176391,Rejax,Rejax@blimps.xyz,False,220,179,1721,2024-05-30
109326004975919220,PrincessLavendel,PrincessLavendel@troet.cafe,False,220,69,9560,2024-05-30
109377695109610911,cjmoorehead,cjmoorehead@techhub.social,False,220,211,10539,2024-05-30
109255117177801646,MelodIetje,MelodIetje,False,220,276,3355,2024-05-30
109618085630654416,cutmr,cutmr@fedibird.com,False,220,128,4532,2024-05-30
108130712442493652,arne_mertz,arne_mertz,False,220,243,584,2024-05-30
109365287409018163,pleaseclap,pleaseclap@urbanists.social,False,219,283,6205,2024-05-30
109385731449432069,ABluSkittle,ABluSkittle@mastodon.art,False,219,103,43,2024-05-30
110536772002960460,ayano_ayano,ayano_ayano@ohai.social,False,219,121,4925,2024-05-30
109277673103918787,jon_alper,jon_alper@mastodon.online,False,219,221,2815,2024-05-30
111001817194187504,Yozumina,Yozumina@serafuku.moe,False,219,221,9797,2024-05-30
563581,richard_merren,richard_merren,False,219,512,3530,2024-05-30
1304527,josuagrw,josuagrw@todon.eu,False,219,686,2125,2024-05-30
1226645,mootParadox,mootParadox@fosstodon.org,False,219,251,1222,2024-05-30
352775,lapor,lapor@toot.si,False,219,488,3228,2024-05-30
110678383799789300,Kaki_osatou,Kaki_osatou@oekakiskey.com,False,219,204,27864,2024-05-30
277171,KinmenRisingProject,KinmenRisingProject@g0v.social,False,219,205,29741,2024-05-30
479686,sharponlooker,sharponlooker,False,218,166,2077,2024-05-30
110945238721616816,christopher,christopher@the.talesofmy.life,False,218,244,2626,2024-05-30
110513203663787471,jsj,jsj@tech.lgbt,False,218,621,3879,2024-05-30
109365636117615142,AdeptVeritatis,AdeptVeritatis@social.tchncs.de,False,218,716,5200,2024-05-30
109280269182361366,0xF21D,0xF21D@infosec.exchange,False,218,232,2397,2024-05-30
109315948413044330,spankyworks,spankyworks@stctp.zone,False,217,871,850,2024-05-30
112469797884010407,paffy,paffy@social.tchncs.de,False,217,476,252,2024-05-30
110673103219330503,oshiosan,oshiosan@oekakiskey.com,False,217,228,5898,2024-05-30
110638745793718358,WmShakesp3are,WmShakesp3are,False,217,310,3244,2024-05-30
109547749705201076,elentarie,elentarie@loforo.com,False,217,25,95663,2024-05-30
109398702718929323,wineworldnews,wineworldnews@epicure.social,False,217,98,700,2024-05-30
109864127271584263,Alcarendor,Alcarendor@paquita.masto.host,False,217,460,594,2024-05-30
772095,JohnnyDessu,JohnnyDessu@todon.nl,False,217,532,3903,2024-05-30
110652421628727210,krautdragon,krautdragon,False,217,66,265,2024-05-30
109445662087727615,lechimp,lechimp@pub.solar,False,216,549,4842,2024-05-30
928640,piegames,piegames@flausch.social,False,216,173,3256,2024-05-30
110672525506798348,JamesAkers,JamesAkers@expressional.social,False,216,144,639,2024-05-30
110642427606219319,tanisi_12,tanisi_12@misskey.noellabo.jp,False,216,667,464,2024-05-30
109349482889739552,mighty_orbot,mighty_orbot@retro.pizza,False,216,212,982,2024-05-30
897861,pandora,pandora@chaos.social,False,216,132,793,2024-05-30
109302548296878486,FlyVapen_Pikk,FlyVapen_Pikk@mastodon.world,False,216,313,4973,2024-05-30
109355777254392289,DORpapst,DORpapst@snabelen.no,False,216,54,330,2024-05-30
1403055,yamad,yamad@msk.seppuku.club,False,215,229,30799,2024-05-30
109732599140689639,yumiko,yumiko@vivaldi.net,False,215,177,5884,2024-05-30
109350980511714259,guayabito,guayabito@mastodon.cr,False,215,362,12609,2024-05-30
108195975333001997,furicle,furicle,False,215,501,3056,2024-05-30
1210014,simon_w,simon_w@cloudisland.nz,False,215,322,2654,2024-05-30
111964214054477424,steffo,steffo@junimo.party,False,215,554,2850,2024-05-30
112377301716310702,DINA1026,DINA1026@misskey-square.net,False,215,72,4587,2024-05-30
108374287035224187,souhait,souhait@submarin.online,False,215,229,28991,2024-05-30
109589870711657094,Malatok,Malatok@vkl.world,False,215,59,1064,2024-05-30
109224999498199389,Chaos_99,Chaos_99@fosstodon.org,False,214,267,617,2024-05-30
109048931131611677,lefractal,lefractal@mstdn.social,False,214,471,31,2024-05-30
548515,Pasimolete,Pasimolete,False,214,232,255,2024-05-30
109405082017191075,ianvisits,ianvisits@mastodonapp.uk,False,214,0,726,2024-05-30
110452106596082800,CoachJZ,CoachJZ@universeodon.com,False,214,256,1413,2024-05-30
110121236086126557,FE_A,FE_A@fedibird.com,False,214,378,9586,2024-05-30
111271183925820477,Komugi,Komugi@misskey-square.net,False,214,199,9625,2024-05-30
109301184464736122,ckape,ckape@teh.entar.net,False,214,169,4043,2024-05-30
109303964024869523,Ulan_KA,Ulan_KA@social.tchncs.de,False,213,179,3004,2024-05-30
109725768926948600,kamikire,kamikire@mk.u0conveni.club,False,213,185,17519,2024-05-30
109559169947576086,FlipperPA,FlipperPA@fosstodon.org,False,213,291,555,2024-05-30
110322219741076805,lynette_xxx,lynette_xxx@misskey.design,False,213,144,6903,2024-05-30
109316312780767302,robcorp55,robcorp55@mastodonapp.uk,False,213,202,12874,2024-05-30
109292757669063112,gondo,gondo@troet.cafe,False,213,289,9120,2024-05-30
194998,jcolag,jcolag,False,213,224,3785,2024-05-30
109309348857771828,timaeus,timaeus@nrw.social,False,213,740,957,2024-05-30
109365912602961071,djr,djr@union.place,False,213,15,7647,2024-05-30
109501398570972178,meesj,meesj@mastodon.nl,False,213,214,1445,2024-05-30
109590968244958067,itsnotyou,itsnotyou@fedibird.com,False,212,175,7915,2024-05-30
108056726284478757,vonblubba,vonblubba@livellosegreto.it,False,212,160,2432,2024-05-30
110654201235920871,dorayakitabetai,dorayakitabetai@mastodon-japan.net,False,212,116,24221,2024-05-30
107478909697460191,treleonora,treleonora@mastodon.bida.im,False,212,555,893,2024-05-30
109340499233701734,eugenialoli,eugenialoli,False,212,25,447,2024-05-30
110743531672401180,manju,manju@submarin.online,False,212,179,22395,2024-05-30
110926194337112948,ykkb,ykkb@voskey.icalo.net,False,211,200,33500,2024-05-30
109298598957178526,uazmi,uazmi@social.kyiv.dcomm.net.ua,False,211,8,24363,2024-05-30
7200,tomhannen,tomhannen,False,211,409,977,2024-05-30
111554828846980261,Ulfh3dnar,Ulfh3dnar@mstdn.social,False,211,1,3915,2024-05-30
112508866986267669,drcode,drcode@khiar.net,False,211,487,204,2024-05-30
107463108594264316,CodeFreezR,CodeFreezR@chaos.social,False,211,410,1029,2024-05-30
111602382740023769,AfarMedia,AfarMedia@flipboard.com,False,211,1,9924,2024-05-30
109319198363663814,olgamatna,olgamatna@kolektiva.social,False,211,413,12731,2024-05-30
109392666378509594,goodbinary,goodbinary@mastodonapp.uk,False,211,381,656,2024-05-30
108730814783551986,Taneb,Taneb@hacksrus.xyz,False,211,261,1035,2024-05-30
110538540532522146,Brit_In_Moldova,Brit_In_Moldova,False,211,29,1341,2024-05-30
110655677592445806,FE,FE@misskey.backspace.fm,False,210,297,23939,2024-05-30
107761764865605026,deja,deja@slashine.onl,False,210,142,39474,2024-05-30
109338520391288787,ellohir,ellohir@mastorol.es,False,210,173,1824,2024-05-30
73836,fcayre,fcayre@mamot.fr,False,210,596,2406,2024-05-30
109388725509919021,EABerlin,EABerlin@berlin.social,False,210,164,371,2024-05-30
109541532144313796,pastelbio,pastelbio@mstdn.science,False,210,294,4447,2024-05-30
109554808464959714,faustusxiii,faustusxiii@vivaldi.net,False,210,187,8868,2024-05-30
109952858028802167,NatalyMillan,NatalyMillan,False,209,240,5334,2024-05-30
109303905096936883,YvanDutil,YvanDutil@mstdn.science,False,209,301,2693,2024-05-30
111108857923447159,drawingdog,drawingdog@tiggi.es,False,209,389,6556,2024-05-30
110166956370092239,saimoon,saimoon@misskey.design,False,209,155,16382,2024-05-30
110525296401660055,rekkerd,rekkerd,False,209,91,5594,2024-05-30
109321760000553930,poorpossum,poorpossum@kolektiva.social,False,209,274,1030,2024-05-30
108214309696682408,aqunt,aqunt@piipitin.fi,False,209,658,1989,2024-05-30
112411752278712911,animint,animint@mastodon.animint.fr,False,209,53,283,2024-05-30
109292005250280833,MsSemicolon,MsSemicolon@mstdn.social,False,209,546,2099,2024-05-30
107825163161177017,st,st@lilymagic.com,False,209,50,570,2024-05-30
109296760449722668,francoiscuenot,francoiscuenot@piaille.fr,False,208,279,74,2024-05-30
108200308426109200,NiWo90,NiWo90@chaos.social,False,208,209,206,2024-05-30
42344,tmr232,tmr232,False,208,312,1802,2024-05-30
109619978853450404,alecm,alecm@alecmuffett.com,False,208,0,6836,2024-05-30
17326,dpogue,dpogue,False,208,152,648,2024-05-30
111391690731714693,Tumugi2525,Tumugi2525@misskey-square.net,False,208,346,1300,2024-05-30
109299971379662251,sogerald,sogerald@masto.ai,False,208,101,2942,2024-05-30
962739,bitecode,bitecode@framapiaf.org,False,208,7,5372,2024-05-30
109025303629336530,noknok,noknok@fedibird.com,False,208,57,10500,2024-05-30
510056,huro,huro@hexadon.net,False,207,142,85196,2024-05-30
109270267777969755,macdude22,macdude22@oldbytes.space,False,207,317,4101,2024-05-30
453223,rehwanne,rehwanne@social.antifa.gmbh,False,207,199,618,2024-05-30
108063509397174787,giopep,giopep@livellosegreto.it,False,207,15,1461,2024-05-30
1250561,CARBON1206,CARBON1206@wxw.moe,False,207,220,14913,2024-05-30
796807,tasomaru,tasomaru@best-friends.chat,False,207,68,82775,2024-05-30
110639343136361783,huggydave,huggydave,False,207,389,1826,2024-05-30
111602385510751565,Refinery29,Refinery29@flipboard.com,False,207,1,284499,2024-05-30
108493437022305477,derralf,derralf@friends.librescrum.org,False,207,438,1206,2024-05-30
109303916692884411,Jesus_M_Ventura,Jesus_M_Ventura@paquita.masto.host,False,207,368,6299,2024-05-30
110640101595553724,Knoebel,Knoebel,False,207,5,4138,2024-05-30
106634479609766270,aspeneyes,aspeneyes@mastodon.art,False,207,12,20,2024-05-30
109348276961838759,catsche,catsche@nrw.social,False,207,180,2041,2024-05-30
108063509397174787,giopep,giopep@livellosegreto.it,False,207,15,1461,2024-05-30
109380695240507562,tina_na,tina_na@fedibird.com,False,207,173,10699,2024-05-30
109346375310807938,Sqaaakoi,Sqaaakoi@wetdry.world,False,206,361,12405,2024-05-30
109368622544092361,melroy,melroy@mastodon.melroy.org,False,206,139,1321,2024-05-30
110706670497263058,ZhekaKhaletsky,ZhekaKhaletsky,False,206,185,2270,2024-05-30
110482520103330744,alojapan,alojapan@channels.im,False,206,0,11036,2024-05-30
109298850456101735,OneBlindMouse,OneBlindMouse@mastodon.scot,False,206,158,244,2024-05-30
109840272037964864,rob,rob@dataare.cool,False,206,197,323,2024-05-30
109376554115563014,schrottie,schrottie@norden.social,False,206,232,696,2024-05-30
110659918579023637,bill,bill@hachyderm.io,False,206,349,333,2024-05-30
108199340909054124,wandenwelterer,wandenwelterer,False,206,412,4677,2024-05-30
108220367542887345,carla,carla@hessen.social,False,206,529,286,2024-05-30
109473936065530432,HackWan,HackWan@vivaldi.net,False,205,613,83,2024-05-30
104881,LangerJan,LangerJan@chaos.social,False,205,204,4422,2024-05-30
109898320065258227,health,health@pon.icu,False,205,568,4221,2024-05-30
109665452837460761,tomk,tomk@social.lol,False,205,200,1238,2024-05-30
109530023287447688,imprs_solar,imprs_solar@social.mpdl.mpg.de,False,205,71,401,2024-05-30
964547,Ohsin,Ohsin,False,205,566,8596,2024-05-30
109530023287447688,imprs_solar,imprs_solar@social.mpdl.mpg.de,False,205,71,401,2024-05-30
111567135576024665,mono,mono@wetdry.world,False,205,271,1162,2024-05-30
110122709266851171,mikan_etvip,mikan_etvip@misskey.gamelore.fun,False,205,195,15020,2024-05-30
37321,schrotthaufen,schrotthaufen,False,205,289,4981,2024-05-30
234418,kimau,kimau@mastodon.gamedev.place,False,204,82,520,2024-05-30
109326999813779255,ghostbear2k,ghostbear2k@meow.social,False,204,151,2245,2024-05-30
109369655117824748,SteffoSpieler,SteffoSpieler@fellies.social,False,204,172,5313,2024-05-30
109304983432849705,maexchen1,maexchen1@nrw.social,False,204,200,7666,2024-05-30
108227070845858670,lakoja,lakoja@freiburg.social,False,204,179,12812,2024-05-30
110056613759694207,inamihatoko,inamihatoko@misskey.design,False,204,143,2864,2024-05-30
109294346764211638,andreazio,andreazio@mastodon.world,False,204,218,1168,2024-05-30
111245100954285507,Ram,Ram@misskey-square.net,False,204,273,12339,2024-05-30
108327571148004719,lottelythje,lottelythje@helvede.net,False,204,246,457,2024-05-30
535583,hoppaz,hoppaz@social.tchncs.de,False,204,247,821,2024-05-30
109285891691127775,creepy_owlet,creepy_owlet@mastodon.online,False,204,135,2799,2024-05-30
109286408694465008,Loewenmama,Loewenmama@chaos.social,False,204,74,1267,2024-05-30
109296804620168193,AnSafiak,AnSafiak@mastodon.ie,False,204,171,799,2024-05-30
109520863380660129,sarah,sarah@phpc.social,False,204,116,610,2024-05-30
110730307441908656,Cust0m,Cust0m@voskey.icalo.net,False,203,6,53949,2024-05-30
109275044154245710,PjchrisPenny,PjchrisPenny@mastodon.online,False,203,655,2137,2024-05-30
109822252110178587,maple,maple@dhbenihana.jp,False,203,204,595,2024-05-30
110795070399729342,Hj2Zp,Hj2Zp@live-theater.net,False,203,164,35237,2024-05-30
111208790623852599,gemini,gemini@mk.absturztau.be,False,203,159,2201,2024-05-30
61521,Yamakyu,Yamakyu@shelter.moe,False,203,1356,21080,2024-05-30
1140091,E_Hondius,E_Hondius,False,203,338,6777,2024-05-30
110518913380838552,Imperor,Imperor,False,203,183,2310,2024-05-30
109892011039338741,shimapyon,shimapyon@misskey.niri.la,False,203,3,9061,2024-05-30
109275299802467001,mschomm,mschomm@bonn.social,False,203,379,3499,2024-05-30
109745242008114860,devleader,devleader@hachyderm.io,False,203,20,1625,2024-05-30
368185,RefurioAnachro,RefurioAnachro@toot.cat,False,203,95,1650,2024-05-30
110831930022879324,sirlan,sirlan@derg.social,False,202,745,6668,2024-05-30
111136344418621813,johnduggins,johnduggins@infosec.exchange,False,202,123,177,2024-05-30
110337328162434692,buxit,buxit@todon.eu,False,202,483,374,2024-05-30
109393701795379965,leoparddrengen,leoparddrengen@helvede.net,False,202,155,325,2024-05-30
109252177508285658,Frau_von_Bodensee,Frau_von_Bodensee@troet.cafe,False,202,71,1539,2024-05-30
109371606185059411,webcubus,webcubus@astrodon.social,False,202,175,722,2024-05-30
109251082836070455,postman,postman@mas.to,False,202,986,2105,2024-05-30
109289881543025377,toa5t,toa5t@mastodon.nz,False,202,271,2006,2024-05-30
